ProgramCode,Program,CourseCode,TitleEn,TitleFr,Instructors,Terms,Credits,Year,CourseURL,ProgramURL,Eligible
MA-IREL,Electrical Engineering,GEST-H501,Logistics Engineering and Management,Logistics Engineering and Management,Alassane Ballé NDIAYE (Coordinator),first term,5,,https://www.ulb.be/en/programme/gest-h501,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,GEST-H502,Supply Chain Performance Analytics,Supply Chain Performance Analytics,Alassane Ballé NDIAYE (Coordinator),second term,5,,https://www.ulb.be/en/programme/gest-h502,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,GEST-S101,Comptabilité financière,Comptabilité financière,"Sylvain Rousseau (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Maïka BERNAERTS",second term,5,,https://www.ulb.be/en/programme/gest-s101,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,GEST-S318,Introduction to theoretical finance,Introduction to theoretical finance,Laurent GHEERAERT (Coordinator),second term,5,,https://www.ulb.be/en/programme/gest-s318,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,GEST-S492,"Energy policy, sustainability & management","Energy policy, sustainability & management","Adel El Gammal (Coordinator)
                              
                                    , 
                                    Julien BLONDEAU
                              
                                                                  
                                             and                                                  
                                        
                                    Michel HUART",first term,5,,https://www.ulb.be/en/programme/gest-s492,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,GEST-Y501,Business Management and Entrepreneurship,Business Management and Entrepreneurship,Kevin De Moortel (Coordinator),first term,3,,https://www.ulb.be/en/programme/gest-y501,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,LANG-H500,English for professional purposes,English for professional purposes,Alexander CORNFORD (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/lang-h500,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,PHYS-F317,How To Make (almost) Any Experiment Using Digital Fabrication,How To Make (almost) Any Experiment Using Digital Fabrication,Denis TERWAGNE (Coordinator),first term,5,,https://www.ulb.be/en/programme/phys-f317,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,PROJ-H421,Projet polydaire: expériences didactiques innovantes pour le secondaire,Projet polydaire: expériences didactiques innovantes pour le secondaire,Simon-Pierre GORZA (Coordinator),academic year,5,,https://www.ulb.be/en/programme/proj-h421,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,MECA-H538,Theory and Practice of Advanced Control,Theory and Practice of Advanced Control,"Emanuele GARONE (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Paolo Falcone",second term,4,,https://www.ulb.be/en/programme/meca-h538,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,INFO-H503,GPU computing,GPU computing,Daniele Bonatto (Coordinator),second term,4,,https://www.ulb.be/en/programme/info-h503,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,INFO-H514,Quantum information and computation I,Quantum information and computation I,Ognyan ORESHKOV (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h514,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,STAG-H512,Internship (12 ECTS),Internship (12 ECTS),,first term,12,,https://www.ulb.be/en/programme/stag-h512,https://www.ulb.be/en/programme/ma-irel,True
MA-IREL,Electrical Engineering,DROI-C5174,Approche interdisciplinaire du droit de la propriété intellectuelle/Interdisciplinary Approach to In,Approche interdisciplinaire du droit de la propriété intellectuelle/Interdisciplinary Approach to In,Julien CABAY (Coordinator),first term,5,,https://www.ulb.be/en/programme/droi-c5174,https://www.ulb.be/en/programme/ma-irel,True
